date,pm2_5,pm10,co,no,no2,nh3,o3,so2,Station
2023-01-11,450.96875,507.72125,4262.4475,47.15208333333334,101.54833333333332,16.80375,27.3325,65.74374999999999,Delhi
2023-01-12,300.4270833333333,326.6666666666667,1969.3375,2.8779166666666662,59.26333333333333,8.845416666666667,53.24,45.43833333333333,Delhi
2023-01-13,590.3683333333333,673.7783333333333,7308.80125,162.38791666666663,85.19666666666667,63.056250000000006,14.156666666666666,123.10333333333334,Delhi
2023-01-14,216.67791666666665,239.56375,1538.1975,3.546666666666667,34.643750000000004,10.581666666666669,64.80333333333333,31.808333333333334,Delhi
2023-01-15,127.66,152.89916666666667,1516.50125,2.5079166666666666,48.217083333333335,16.03375,52.13083333333333,31.977500000000003,Delhi
2023-01-16,175.975,221.7945833333333,2359.31125,19.655416666666667,66.58958333333334,21.626666666666665,31.580416666666668,44.594166666666666,Delhi
2023-01-17,259.33250000000004,317.0941666666667,3176.5308333333337,34.172916666666666,70.78666666666668,23.75583333333333,34.425000000000004,48.14124999999999,Delhi
2023-01-18,360.4066666666667,439.0725,4384.27875,64.61375,85.55333333333334,29.918333333333333,27.975416666666664,58.32291666666666,Delhi
2023-01-19,526.4858333333333,611.3379166666667,6477.117916666667,129.72916666666666,132.17749999999998,63.45166666666666,27.8575,174.06583333333333,Delhi
2023-01-20,265.76166666666666,318.20708333333334,2770.9795833333333,25.315,64.61874999999999,19.51875,27.46083333333333,55.958333333333336,Delhi
2023-01-21,400.9004166666667,481.0591666666666,4587.332916666667,74.54833333333333,104.51791666666666,29.89916666666667,14.85125,107.22958333333334,Delhi
2023-01-22,289.99583333333334,357.70875,3279.4475,41.67958333333333,63.53375,24.8075,18.69708333333333,61.24458333333333,Delhi
2023-01-23,390.77125,476.6133333333333,5285.500416666667,108.35791666666668,116.61291666666666,50.42791666666667,14.684166666666664,124.35625,Delhi
2023-01-24,279.93916666666667,332.1466666666667,3448.565416666667,46.16708333333333,66.42458333333333,15.19625,20.662916666666668,50.96083333333333,Delhi
2023-01-25,231.14041666666665,278.5833333333333,2999.067916666667,44.78458333333333,67.7175,13.724583333333332,6.707916666666667,68.12791666666668,Delhi
2023-01-26,148.51416666666668,171.15625,1396.3391666666666,4.150833333333334,41.31208333333333,14.845,54.961666666666666,40.17333333333333,Delhi
2023-01-27,115.55041666666666,136.34333333333333,1292.03,2.8666666666666667,40.24166666666667,15.404583333333331,68.39708333333333,36.6175,Delhi
2023-01-28,284.23541666666665,342.28791666666666,3602.66375,53.83291666666667,65.06166666666667,24.92625,40.844166666666666,50.66416666666667,Delhi
2023-01-29,354.2704166666667,389.3675,3562.0525,37.145833333333336,80.5125,10.941666666666668,17.3825,63.73708333333334,Delhi
2023-01-30,292.6720833333333,347.7875,4095.554166666667,88.71541666666667,69.41708333333334,37.11,15.345,90.37083333333334,Delhi
2023-01-31,136.05375,155.67041666666668,1513.44125,16.278333333333332,34.9575,10.50375,61.23083333333333,36.25,Delhi
2023-02-01,119.7772,139.4592,1230.4688,2.6696,36.796,15.1896,72.914,41.3504,Delhi
2023-02-02,142.51916666666668,172.01958333333334,1500.3683333333336,2.4775,44.6975,20.414166666666667,73.65625,42.41875,Delhi
2023-02-03,225.06625,283.71166666666664,2549.0129166666666,22.12375,66.27416666666666,22.624583333333334,40.36,48.42875,Delhi
2023-02-04,180.67083333333332,216.5,1526.51375,3.1125000000000003,41.74125,18.28708333333333,67.29375,33.79625,Delhi
2023-02-05,416.19625,493.5445833333333,5276.04375,89.67583333333333,91.26541666666668,51.56666666666667,36.03958333333333,84.11333333333333,Delhi
2023-02-06,540.42,668.4595833333333,6969.451666666667,122.04833333333332,103.88916666666668,46.880833333333335,31.1675,86.32666666666667,Delhi
2023-02-07,251.5220833333333,297.8595833333333,2332.607916666667,14.894166666666663,52.60791666666666,21.0,50.63291666666667,45.74666666666667,Delhi
2023-02-08,205.78125,253.63583333333332,2580.16625,18.300833333333333,67.69458333333334,30.88416666666667,45.178333333333335,48.93541666666667,Delhi
2023-02-09,208.47875,262.24625,2971.250833333333,43.6525,63.20416666666667,24.951666666666668,37.54458333333333,41.59375,Delhi
2023-02-10,341.5075,428.98625,4691.362916666667,78.10625,81.59666666666666,26.93166666666667,28.2025,58.711666666666666,Delhi
2023-02-11,380.41541666666666,458.6575,3258.8641666666667,34.48166666666666,61.355,29.707916666666662,57.69958333333333,68.34666666666666,Delhi
2023-02-12,92.91375,117.15708333333332,1093.7058333333332,5.099166666666666,30.890833333333333,22.54041666666667,77.39874999999999,33.1,Delhi
2023-02-13,60.048750000000005,72.61874999999999,832.7958333333332,1.6704166666666669,25.668333333333333,18.730833333333333,98.31875,34.87916666666667,Delhi
2023-02-14,130.94875,169.055,1632.2141666666666,4.474583333333333,55.00791666666667,28.910833333333333,62.78041666666667,49.69083333333333,Delhi
2023-02-15,213.41458333333333,260.19916666666666,1751.8208333333332,1.6441666666666668,49.71041666666667,23.8025,91.70166666666668,49.49166666666667,Delhi
2023-02-16,680.1179166666667,826.63125,6779.194166666667,92.15708333333332,115.64166666666668,59.17250000000001,57.7275,116.54666666666668,Delhi
2023-02-17,970.9125,1103.42,7496.834583333333,74.35708333333334,146.78833333333333,23.14,82.87249999999999,108.0825,Delhi
2023-02-18,495.11375,586.7204166666667,4656.87125,48.13833333333333,107.33083333333332,33.08208333333334,49.29333333333333,68.37541666666667,Delhi
2023-02-19,592.6929166666666,709.9325,7019.520416666666,120.22875,118.22625,56.64791666666667,39.57291666666667,102.71791666666668,Delhi
2023-02-20,291.19416666666666,355.18458333333336,3348.98625,41.51875,72.57208333333334,30.805,60.001666666666665,57.895,Delhi
2023-02-21,261.54791666666665,335.33375,2687.5329166666666,20.77125,69.9025,32.44625,44.06666666666666,57.965833333333336,Delhi
2023-02-22,344.13041666666663,423.5545833333333,3632.7041666666655,36.71791666666667,82.01208333333334,30.61083333333333,56.23583333333334,74.56583333333333,Delhi
2023-02-23,225.02,273.08,1976.01,1.45,56.89,23.81,10.1,34.81,Delhi
2023-02-24,,,,,,,,,Delhi
2023-02-25,390.71260869565214,485.4030434782609,4857.021739130435,51.08043478260869,96.9913043478261,48.85260869565217,51.82478260869566,82.66869565217391,Delhi
2023-02-26,479.27,585.8045833333333,5493.006249999999,64.5825,101.27625,44.959583333333335,57.04,93.16291666666666,Delhi
2023-02-27,301.72291666666666,401.8491666666666,4204.3133333333335,62.66208333333333,69.43708333333333,39.91416666666667,41.52375,70.84833333333333,Delhi
2023-02-28,236.28458333333333,311.8704166666667,3460.804166666667,40.66791666666666,85.22458333333334,43.739583333333336,31.27208333333333,90.2025,Delhi
2023-03-01,258.5016,353.422,4147.224,62.757200000000005,68.7092,42.7204,40.6356,72.67,Delhi
2023-03-02,157.23416666666665,209.9595833333333,2287.268333333333,16.2425,58.74208333333333,28.35833333333333,59.115,51.79541666666666,Delhi
2023-03-03,85.665,116.19541666666667,1396.6179166666668,5.71625,44.53375,21.749583333333334,56.595416666666665,39.388333333333335,Delhi
2023-03-04,62.91,78.67,907.9,0.0,26.39,20.27,41.48,22.65,Delhi
2023-03-05,77.09652173913044,101.05913043478262,1263.4513043478262,2.873478260869565,36.004782608695656,19.76782608695652,60.78434782608696,32.232608695652175,Delhi
2023-03-06,137.43875,180.12833333333333,2294.500833333333,17.860833333333332,54.97208333333333,28.482916666666668,47.13999999999999,49.89958333333333,Delhi
2023-03-07,264.69416666666666,339.89375,4114.190833333333,55.35874999999999,79.46958333333333,44.32666666666666,51.35541666666666,72.75666666666667,Delhi
2023-03-08,200.0725,247.18708333333333,2773.205833333333,19.646666666666665,76.64166666666667,29.881666666666664,60.04583333333334,56.028333333333336,Delhi
2023-03-09,158.78458333333333,201.61416666666665,2414.9416666666666,24.970416666666665,62.71208333333333,24.00708333333333,59.41916666666666,49.05458333333333,Delhi
2023-03-10,176.94041666666666,229.19416666666663,2651.93,30.06375,57.60666666666666,28.9275,59.38958333333333,49.401250000000005,Delhi
2023-03-11,218.6520833333333,278.74583333333334,3211.299583333333,32.19583333333333,76.13541666666667,32.3975,59.01666666666667,52.22291666666666,Delhi
2023-03-12,234.18416666666667,300.2991666666667,3071.10875,22.888333333333332,71.55291666666666,34.583333333333336,72.11208333333333,59.009166666666665,Delhi
2023-03-13,290.71083333333337,372.4795833333333,3780.40375,43.12375,71.78041666666667,36.49958333333333,55.71208333333333,75.89666666666666,Delhi
2023-03-14,262.98583333333335,330.59708333333333,3555.932916666666,37.11208333333334,70.08041666666666,34.23041666666666,56.89625,64.03458333333333,Delhi
2023-03-15,428.7825,528.6041666666666,6564.457916666666,116.77416666666666,119.94,76.44958333333334,54.071666666666665,163.19791666666666,Delhi
2023-03-16,210.4729166666667,271.61041666666665,3602.1079166666664,53.405,86.84583333333335,38.525416666666665,33.318333333333335,87.77791666666667,Delhi
2023-03-17,370.44875,457.7525,5854.050833333334,117.43541666666664,114.32958333333332,59.46125,34.34083333333333,132.3825,Delhi
2023-03-18,201.91625,246.03,2943.9925000000003,37.192083333333336,65.84666666666666,16.41208333333333,42.67875,69.31,Delhi
2023-03-19,255.81583333333333,314.2683333333334,3727.555833333333,57.345,58.4625,20.30333333333333,31.52958333333333,64.84083333333334,Delhi
2023-03-20,397.2291666666667,449.99375,5257.6866666666665,111.62041666666666,105.76,24.40875,3.04375,159.32333333333335,Delhi
2023-03-21,241.41708333333332,296.62291666666664,3570.398333333333,46.93666666666667,63.404583333333335,17.61916666666667,41.08,97.53291666666668,Delhi
2023-03-22,348.27791666666667,414.55875,4520.02,50.70541666666667,84.1975,24.54083333333333,84.49708333333334,91.34416666666668,Delhi
2023-03-23,228.00083333333336,296.05583333333334,3605.445416666667,45.62875,59.62833333333333,31.11958333333333,56.08541666666667,59.09791666666666,Delhi
2023-03-24,222.75708333333333,263.86125,2977.3716666666664,35.09166666666666,71.35875,20.90875,80.97958333333334,80.58541666666666,Delhi
2023-03-25,200.89041666666665,242.27541666666664,2733.7079166666667,17.445833333333333,81.27,23.73625,66.28166666666667,81.25125,Delhi
2023-03-26,138.95166666666668,192.29125,2155.42375,13.070416666666668,54.24666666666667,21.1525,56.98833333333334,44.8825,Delhi
2023-03-27,130.26083333333332,167.47125,1796.8808333333334,8.909166666666666,45.50083333333333,20.514166666666664,72.41333333333334,42.76541666666666,Delhi
2023-03-28,199.91583333333332,258.80291666666665,2899.2100000000005,29.093333333333334,61.634166666666665,29.05208333333333,54.7725,53.40625,Delhi
2023-03-29,469.695,566.6083333333333,6205.36,80.11166666666666,126.16666666666669,54.537083333333335,64.14375,117.04375,Delhi
2023-03-30,214.67166666666665,254.3841666666667,2417.16625,5.20375,80.47041666666667,20.4825,85.67041666666667,74.22708333333334,Delhi
2023-03-31,284.5466666666667,347.42125000000004,4328.09125,60.28333333333333,109.38666666666668,34.23291666666667,22.98625,115.6325,Delhi
2023-04-01,214.9428,260.9976,2660.1416000000004,20.072,58.6608,16.7812,59.2536,61.512,Delhi
2023-04-02,184.96875,228.16291666666663,2594.3529166666667,24.960416666666664,47.04166666666666,19.411666666666665,65.77416666666667,44.64416666666667,Delhi
2023-04-03,207.65916666666664,266.47625,2892.8116666666665,23.53333333333333,72.77333333333333,30.515833333333333,105.33458333333334,84.8775,Delhi
2023-04-04,91.14916666666666,126.92708333333331,1332.085,2.28375,43.94041666666666,20.404166666666665,100.01666666666668,51.48,Delhi
2023-04-05,89.83041666666666,120.90541666666668,1478.6720833333331,3.95375,46.93208333333334,22.30125,97.43166666666669,49.42333333333334,Delhi
2023-04-06,82.42375,115.35291666666669,1455.3070833333334,3.846666666666667,45.62458333333333,24.343333333333334,89.59083333333332,45.58708333333333,Delhi
2023-04-07,72.04166666666667,98.24791666666664,1258.6520833333334,2.3579166666666667,40.635,23.363333333333333,111.535,45.23041666666666,Delhi
2023-04-08,93.28416666666668,124.20791666666668,1528.18375,2.217083333333333,46.26791666666667,23.72833333333333,102.24,42.71666666666667,Delhi
2023-04-09,117.77666666666666,157.12375,1895.6266666666668,11.552083333333334,49.24625,25.20625,98.04708333333332,51.82625,Delhi
2023-04-10,129.57541666666663,169.86708333333334,2080.877916666667,18.41708333333333,51.045,29.917916666666667,94.65625,59.38583333333333,Delhi
2023-04-11,80.83166666666666,110.53958333333334,1219.4329166666666,6.317916666666666,33.37625,20.999583333333334,114.17458333333332,40.45625,Delhi
2023-04-12,42.93708333333333,69.53166666666667,896.4945833333333,1.9629166666666664,32.462916666666665,15.931666666666668,70.6525,30.37875,Delhi
2023-04-13,109.43,159.735,1692.5733333333335,7.473333333333333,48.38916666666666,26.361666666666665,97.56041666666668,53.46458333333334,Delhi
2023-04-14,166.08333333333334,233.0583333333333,2646.367083333333,15.575,71.83,30.40125,91.5575,72.43958333333333,Delhi
2023-04-15,204.16291666666663,287.2020833333333,3676.0966666666654,28.91625,94.78125,37.37166666666666,89.41375,79.16583333333334,Delhi
2023-04-16,182.115,266.94166666666666,3175.5575000000003,36.23416666666667,64.52958333333333,38.19125,67.2675,64.86041666666667,Delhi
2023-04-17,177.14499999999998,257.7758333333333,3353.9933333333333,43.085,78.67791666666666,52.71958333333333,72.3275,95.73416666666668,Delhi
2023-04-18,113.44291666666668,183.32541666666668,2160.8475,17.340416666666666,57.06875,25.844166666666663,62.72625,59.84333333333333,Delhi
2023-04-19,84.53791666666666,125.12958333333334,1405.7958333333331,6.890000000000001,43.01208333333333,22.5025,76.77916666666667,54.08083333333334,Delhi
2023-04-20,74.86125,105.84875,1409.1329166666667,10.850416666666668,41.44833333333333,21.925833333333333,67.92833333333333,57.03083333333333,Delhi
2023-04-21,78.31458333333333,119.69708333333334,1359.899583333333,4.2,45.02791666666667,22.765833333333333,97.89958333333334,57.77583333333334,Delhi
2023-04-22,97.02291666666667,134.46458333333334,1564.6208333333334,11.932083333333331,40.11375,21.21875,114.60541666666668,60.61833333333333,Delhi
2023-04-23,118.62125,167.18791666666667,2129.8329166666667,11.32125,59.32749999999999,26.620416666666667,62.147083333333335,65.03916666666667,Delhi
2023-04-24,98.94083333333332,133.02583333333334,1720.3891666666666,15.987083333333333,51.0375,25.625416666666663,75.97625000000001,72.22041666666667,Delhi
2023-04-25,134.34833333333333,183.67041666666668,2355.1379166666666,17.388333333333332,62.44041666666666,33.562916666666666,90.86791666666666,78.0825,Delhi
2023-04-26,180.43791666666667,244.07625,2940.653333333333,22.32375,70.54375,35.2125,68.63041666666668,78.26,Delhi
2023-04-27,330.42291666666665,417.2829166666667,4876.056250000001,55.634166666666665,126.5525,49.13791666666666,39.67333333333333,131.60791666666668,Delhi
2023-04-28,266.26708333333335,339.5520833333333,4081.0908333333336,41.05791666666666,98.92,37.23333333333333,54.60333333333333,94.87166666666668,Delhi
2023-04-29,197.54291666666663,258.29,3217.697083333333,35.95458333333333,64.36749999999999,31.10875,64.23708333333333,54.498333333333335,Delhi
2023-04-30,95.07166666666669,113.26166666666668,1383.5429166666663,3.57,53.56541666666666,10.06,62.55416666666667,68.22708333333334,Delhi
2023-05-01,78.236,95.5896,1341.0196,4.5680000000000005,63.4184,9.5964,18.6236,85.1828,Delhi
2023-05-02,86.79833333333333,110.35791666666668,1608.8483333333334,11.240833333333336,64.51833333333333,10.165833333333332,24.72583333333333,89.97458333333333,Delhi
2023-05-03,251.3995833333333,321.23125,4428.227916666667,61.27583333333333,95.82041666666667,39.89208333333333,43.93208333333333,111.2425,Delhi
2023-05-04,574.6495833333333,687.0866666666666,6923.27875,63.098333333333336,162.82416666666668,55.390833333333326,105.04458333333334,211.67583333333332,Delhi
2023-05-05,401.86625,465.0391666666667,4590.112916666666,24.16375,88.38041666666668,24.679583333333337,148.64041666666665,75.62833333333333,Delhi
2023-05-06,179.67791666666668,232.16416666666663,2937.3170833333334,22.292916666666667,63.40416666666667,26.731666666666666,88.63916666666667,52.00416666666666,Delhi
2023-05-07,132.18625,173.7025,1922.33,8.1975,48.21041666666667,23.620416666666667,132.9325,52.16458333333333,Delhi
2023-05-08,132.45791666666668,184.35916666666665,1894.2354166666669,9.174583333333333,50.58833333333333,26.3225,114.98125,60.90625,Delhi
2023-05-09,142.28458333333333,193.61333333333332,2054.870416666666,17.774166666666666,47.84291666666667,28.08458333333333,136.69041666666666,65.49583333333334,Delhi
2023-05-10,125.515,172.0,2368.2120833333333,10.215833333333334,63.04083333333333,32.47208333333334,96.84708333333332,66.20125,Delhi
2023-05-11,228.88041666666663,312.10291666666666,4222.115,49.67041666666666,81.30541666666666,40.927083333333336,104.43875,96.43083333333334,Delhi
2023-05-12,214.9275,271.72625,2971.250833333333,17.674583333333334,65.88208333333334,28.796666666666667,127.2575,65.87791666666666,Delhi
2023-05-13,149.38833333333335,195.31833333333336,1944.3041666666668,2.2516666666666665,59.09916666666667,24.36958333333333,140.49416666666667,70.41333333333334,Delhi
2023-05-14,220.1,302.2679166666667,3545.36375,29.40125,82.1475,39.967083333333335,87.05041666666666,95.02041666666666,Delhi
2023-05-15,224.43875,307.09250000000003,3431.0416666666665,23.7425,77.70583333333333,32.82583333333333,113.21166666666666,93.75791666666667,Delhi
2023-05-16,74.18583333333333,134.04541666666668,1272.8379166666666,6.259166666666666,38.35791666666667,19.996666666666663,76.17666666666666,37.61541666666667,Delhi
2023-05-17,70.93958333333333,130.68958333333333,1200.51625,3.4391666666666665,41.53041666666667,20.60875,90.3025,43.14416666666667,Delhi
2023-05-18,90.68458333333332,139.63625,1152.3970833333333,3.25625,34.99375,19.519583333333333,148.46,52.95916666666667,Delhi
2023-05-19,90.74458333333332,133.07458333333332,1433.3329166666665,1.4087500000000002,42.016666666666666,21.812083333333334,116.91125,42.14,Delhi
2023-05-20,132.95583333333337,193.04708333333332,2286.0170833333336,11.06125,57.78666666666667,24.64125,85.75166666666667,53.90708333333333,Delhi
2023-05-21,89.99374999999999,162.20666666666668,1544.1779166666663,8.28,43.74333333333333,22.625,93.10125,47.72333333333333,Delhi
2023-05-22,87.95958333333334,184.2725,1690.62625,14.878333333333332,41.65833333333334,23.55208333333333,61.20166666666666,46.73,Delhi
2023-05-23,101.75916666666669,192.12708333333333,1945.9729166666664,22.309166666666663,45.16166666666666,29.93458333333333,42.78875,62.395833333333336,Delhi
2023-05-24,192.38916666666668,255.7458333333333,2683.64,28.615416666666665,60.65,30.469583333333333,87.18833333333333,91.59208333333332,Delhi
2023-05-25,199.1241666666667,266.9120833333333,3472.765833333333,58.53208333333333,61.79083333333333,30.354166666666668,79.72916666666667,73.66166666666668,Delhi
2023-05-26,252.66166666666663,336.3929166666667,4093.6083333333336,53.803333333333335,93.80083333333332,42.93333333333334,96.51625,93.86666666666667,Delhi
2023-05-27,114.44541666666667,155.0325,1967.9458333333332,14.89125,54.96541666666667,24.40083333333333,65.93833333333333,48.905,Delhi
2023-05-28,273.87291666666664,360.6954166666667,3993.47125,24.90083333333333,106.53041666666668,37.20875,84.30458333333333,99.04375,Delhi
2023-05-29,214.07625,264.10125,2257.5066666666667,3.945,71.14416666666666,19.7225,116.06791666666668,87.9175,Delhi
2023-05-30,319.4116666666667,403.27375,3784.02125,30.449583333333333,83.36874999999999,30.734583333333333,130.85208333333333,95.54583333333332,Delhi
2023-05-31,235.86125,292.375,3283.898333333333,30.84583333333333,63.51125,17.032083333333333,69.11916666666666,52.41166666666667,Delhi
2023-06-01,226.6228,277.4236,3117.5608,22.4088,70.8836,21.0504,111.1792,71.21,Delhi
2023-06-02,149.265,199.4775,2290.605833333333,13.902083333333332,55.42791666666667,22.203333333333333,95.63625,56.90208333333334,Delhi
2023-06-03,129.485,163.51125,1951.8133333333333,7.990000000000001,45.1325,21.41375,111.03625,41.385,Delhi
2023-06-04,112.90833333333336,146.38666666666668,1773.2379166666667,5.314166666666666,48.71833333333333,23.1775,101.01333333333334,45.78625,Delhi
2023-06-05,184.99750000000003,252.69375,2784.8875000000003,17.717499999999998,62.65416666666667,30.94125,95.68,58.51125,Delhi
2023-06-06,159.08875,213.72666666666663,2473.07625,13.532083333333333,61.54083333333333,31.079166666666666,104.76083333333332,68.32583333333334,Delhi
2023-06-07,131.235,177.57500000000002,2144.018333333333,14.912083333333332,49.0925,27.197916666666668,96.63375,55.26333333333333,Delhi
2023-06-08,103.96791666666668,141.59125,1734.5745833333333,10.51625,43.79416666666666,25.87833333333333,107.09666666666668,53.41666666666666,Delhi
2023-06-09,85.67750000000001,130.16833333333332,1418.3120833333332,3.85875,40.95291666666667,21.825,95.76916666666666,40.66125,Delhi
2023-06-10,56.575,104.01833333333332,1095.3745833333337,3.75625,34.32333333333333,17.347916666666666,66.56666666666666,30.234166666666667,Delhi
2023-06-11,51.73708333333334,117.33458333333331,893.4345833333333,3.06125,27.65,16.612083333333334,67.70791666666666,27.63125,Delhi
2023-06-12,58.665416666666665,141.78583333333333,917.7720833333332,4.077500000000001,27.62208333333333,18.16541666666667,74.23125,33.15541666666667,Delhi
2023-06-13,33.03125,68.77458333333333,772.0191666666666,1.3929166666666666,26.79458333333333,17.255416666666665,62.779583333333335,27.3975,Delhi
2023-06-14,27.867500000000003,56.35333333333333,746.84625,0.80375,26.64375,14.785833333333334,59.94375,25.45625,Delhi
2023-06-15,19.799166666666668,37.59458333333333,504.01666666666665,0.8408333333333333,17.390833333333333,10.190416666666666,77.635,22.73875,Delhi
2023-06-16,45.22916666666666,65.24291666666666,977.9925,1.8454166666666667,36.56458333333333,14.529583333333331,72.03666666666668,30.46875,Delhi
2023-06-17,80.68958333333333,111.96708333333332,1818.8554166666663,21.35083333333333,39.27458333333333,20.065416666666668,52.599583333333335,38.95125,Delhi
2023-06-18,67.04708333333333,91.21208333333334,1485.48625,15.620833333333332,42.10541666666666,17.809583333333332,51.85083333333333,50.61416666666667,Delhi
2023-06-19,102.83,139.99458333333334,1894.2354166666669,15.715833333333334,72.13041666666668,22.76708333333333,19.570833333333333,90.47958333333334,Delhi
2023-06-20,94.87583333333332,121.79166666666669,1585.205416666667,7.23875,52.61666666666667,18.06,83.24666666666667,61.45166666666666,Delhi
2023-06-21,158.22083333333333,195.19000000000003,2162.377916666667,8.535416666666666,100.6625,15.955833333333333,25.58875,113.32791666666668,Delhi
2023-06-22,116.98,157.10583333333332,2001.6041666666667,19.58083333333333,72.54416666666667,17.08125,7.917916666666667,74.64541666666666,Delhi
2023-06-23,171.36166666666668,210.095,2118.9841666666666,14.129583333333334,74.38666666666667,12.607083333333334,64.7625,101.94333333333331,Delhi
2023-06-24,228.4775,258.1875,2120.6541666666667,3.10625,59.89166666666667,9.50625,208.0975,90.91625,Delhi
2023-06-25,132.68708333333333,161.14958333333334,2051.67125,12.628333333333332,74.82875,11.752083333333331,16.794999999999998,98.52625,Delhi
2023-06-26,146.16916666666663,176.70291666666665,2378.225,27.199166666666667,82.12666666666667,11.674583333333333,39.3175,120.16375,Delhi
2023-06-27,140.76708333333332,167.96666666666667,2073.9225,20.95833333333333,97.16458333333333,9.83375,6.605,126.46166666666666,Delhi
2023-06-28,103.07791666666668,125.81541666666668,1532.0775,5.038333333333333,60.090833333333336,11.850416666666668,84.75958333333334,80.00041666666667,Delhi
2023-06-29,72.1425,97.61458333333331,1616.08125,9.43625,61.93416666666667,11.88125,11.72,75.51833333333333,Delhi
2023-06-30,93.46875,113.28583333333334,1342.9329166666666,2.617083333333333,57.34875,10.32875,98.04125,90.99708333333332,Delhi
2023-07-01,80.00399999999999,98.8332,1264.1144,2.6615999999999995,41.0736,9.2948,100.4952,61.9316,Delhi
2023-07-02,171.96416666666667,210.21375,2179.6229166666667,13.310416666666669,53.73833333333334,17.89125,120.44375,59.156666666666666,Delhi
2023-07-03,242.60083333333333,303.77625,2943.4354166666667,21.825,72.62208333333334,31.05375,127.34250000000002,75.48875,Delhi
2023-07-04,152.57166666666666,178.0845833333333,1442.5129166666666,1.81375,43.98374999999999,11.8625,160.57500000000002,67.09458333333333,Delhi
2023-07-05,73.31458333333333,86.18875000000001,1359.0654166666666,8.607916666666666,50.380833333333335,8.8075,51.13,90.22125,Delhi
2023-07-06,67.87333333333333,84.06791666666668,1426.9350000000002,8.819166666666666,56.2775,10.789583333333333,39.45791666666667,81.51958333333333,Delhi
2023-07-07,50.60375,61.99458333333334,1134.5941666666668,5.375416666666666,52.65208333333334,8.270833333333334,14.30625,72.7075,Delhi
2023-07-08,46.42333333333334,53.62833333333333,970.76125,3.27625,39.96375,4.948333333333333,17.46875,50.01833333333334,Delhi
2023-07-09,40.71041666666667,49.91416666666667,1120.4091666666666,3.3654166666666665,41.27,6.130416666666666,7.592083333333334,44.1475,Delhi
2023-07-10,128.07208333333332,163.12208333333334,2430.516666666667,48.247083333333336,59.19208333333333,14.560833333333331,0.04375,110.62666666666668,Delhi
2023-07-11,136.51874999999998,162.60333333333332,1881.440833333333,13.364583333333334,67.61749999999999,11.637916666666667,53.29416666666666,99.53958333333333,Delhi
2023-07-12,98.33958333333334,120.535,1683.3941666666667,29.374583333333334,64.74666666666667,9.615416666666668,0.44125,117.14208333333332,Delhi
2023-07-13,99.65291666666668,124.575,2045.5520833333333,31.664166666666663,60.77708333333334,9.94125,3.06375,96.34125,Delhi
2023-07-14,141.45083333333335,185.24625,3024.6579166666666,56.84583333333333,63.86083333333334,19.13083333333333,4.359583333333333,73.41291666666667,Delhi
2023-07-15,53.63125,68.66916666666667,1256.149583333333,12.757083333333334,44.04125,9.380833333333332,1.7225,47.44541666666667,Delhi
2023-07-16,209.8175,266.6879166666667,4016.55875,93.09416666666664,71.0725,28.03916666666667,3.942083333333333,95.62583333333332,Delhi
2023-07-17,165.24458333333334,201.01125,3019.094583333333,50.00416666666666,64.76083333333334,16.049583333333334,9.9875,76.06541666666666,Delhi
2023-07-18,58.178333333333335,68.2275,1039.7445833333334,2.2670833333333333,48.82416666666666,7.210833333333333,11.471666666666666,58.67041666666666,Delhi
2023-07-19,48.3,59.74,907.9,3.19,33.24,6.14,1.4,41.48,Delhi
2023-07-20,281.9834782608696,343.43782608695653,3740.145217391304,38.70304347826088,87.30608695652174,18.96913043478261,134.02434782608697,107.15347826086956,Delhi
2023-07-21,85.38458333333334,107.00875,1340.7066666666667,3.2579166666666666,52.99458333333333,14.712083333333332,51.37583333333333,55.135,Delhi
2023-07-22,35.395833333333336,45.54583333333333,784.9533333333334,0.4533333333333333,36.5425,10.246666666666668,35.96,48.26958333333334,Delhi
2023-07-23,25.075,34.3525,680.9229166666667,1.2579166666666668,32.73083333333333,9.984166666666669,33.8475,45.5375,Delhi
2023-07-24,76.61666666666666,90.69791666666669,1089.5325,3.372916666666667,49.809583333333336,9.571666666666667,75.59541666666667,68.86208333333333,Delhi
2023-07-25,66.47416666666668,78.89125,1179.09875,1.6770833333333333,54.60791666666666,9.661666666666669,39.75541666666667,62.86333333333334,Delhi
2023-07-26,212.2829166666667,257.8275,3639.379166666667,65.58,71.45958333333333,15.156666666666666,-406.5275000000001,85.75083333333333,Delhi
2023-07-27,305.12625,360.6,4768.689583333334,109.3,76.885,18.65625,2.429583333333333,107.52708333333334,Delhi
2023-07-28,125.74875,152.01416666666668,2307.2954166666664,39.505,56.00708333333333,11.35875,11.045,62.1275,Delhi
2023-07-29,33.922916666666666,47.65958333333333,882.86375,3.845,30.39583333333333,7.278333333333333,37.44791666666666,25.530416666666667,Delhi
2023-07-30,29.019583333333333,42.156666666666666,626.1270833333333,1.6129166666666668,22.06625,7.539583333333333,67.68083333333334,26.195833333333336,Delhi
2023-07-31,49.619166666666665,75.30333333333333,771.3245833333334,2.325416666666667,28.110416666666666,9.061666666666666,79.15458333333333,35.20625,Delhi
2023-08-01,40.8344,74.72399999999999,654.4876,1.5776,23.6844,9.3676,71.1104,27.008000000000003,Delhi
2023-08-02,148.66541666666666,207.73041666666663,2782.384583333333,57.73833333333334,44.677083333333336,20.2975,31.07,53.34625,Delhi
